OBJECTID,Facility Name,Street Address,City,ZIP Code,County Code,County Name,Type,Category,longitude,latitude,x,y
2161,REDLANDS COMMUNITY HOSPITAL,350 Terracina Blvd,Redlands,92373,71,San Bernardino,Hospital,General Acute Care Hospital,-117.2044,34.03699,-13047132.8,4033769.297
2162,SAN ANTONIO COMMUNITY HOSPITAL,999 San Bernardino Rd,Upland,91786,71,San Bernardino,Hospital,General Acute Care Hospital,-117.63828,34.10056,-13095432.09,4042312.121
2163,COMMUNITY HOSPITAL OF SAN BERNARDINO,1805 Medical Center Dr,San Bernardino,92411,71,San Bernardino,Hospital,General Acute Care Hospital,-117.32245,34.13138,-13060274.06,4046456.157
2164,ST. BERNARDINE MEDICAL CENTER,2101 N Waterman Ave,San Bernardino,92404,71,San Bernardino,Hospital,General Acute Care Hospital,-117.27865,34.1341,-13055398.27,4046821.958
2165,ST. MARY MEDICAL CENTER - APPLE VALLEY,18300 Us Highway 18,Apple Valley,92307,71,San Bernardino,Hospital,General Acute Care Hospital,-117.26535,34.54053,-13053917.71,4101614.318
2166,VICTOR VALLEY GLOBAL MEDICAL CENTER,15248 11Th St,Victorville,92395,71,San Bernardino,Hospital,General Acute Care Hospital,-117.2925622,34.5281768,-13056946.96,4099945.012
2167,COLORADO RIVER MEDICAL CENTER,1401 Bailey Ave,Needles,92363,71,San Bernardino,Hospital,General Acute Care Hospital,-114.61818,34.8325,-12759236.15,4141141.093
2168,HI-DESERT MEDICAL CENTER,6601 White Feather Rd,Joshua Tree,92252,71,San Bernardino,Hospital,General Acute Care Hospital,-116.27654,34.13323,-12943843.91,4046704.947
2169,BALLARD REHABILITATION HOSPITAL,1760 W 16Th St,San Bernardino,92411,71,San Bernardino,Hospital,General Acute Care Hospital,-117.3261,34.12843,-13060680.38,4046059.436
2170,DESERT VALLEY HOSPITAL,16850 Bear Valley Rd,Victorville,92395,71,San Bernardino,Hospital,General Acute Care Hospital,-117.29778,34.47093,-13057527.8,4092212.398
2171,KINDRED HOSPITAL - RANCHO,10841 White Oak Ave,Rancho Cucamonga,91730,71,San Bernardino,Hospital,General Acute Care Hospital,-117.56601,34.10461,-13087387.03,4042856.594
2172,ARROWHEAD REGIONAL MEDICAL CENTER,400 N. Pepper Avenue,Colton,92324,71,San Bernardino,Hospital,General Acute Care Hospital,-117.3527761,34.07163215,-13063649.95,4038423.87
2173,KAISER FOUNDATION HOSPITAL - ONTARIO,2295 S Vineyard Ave,Ontario,91761,71,San Bernardino,Hospital,General Acute Care Hospital,-117.61094,34.03275,-13092388.61,4033199.738
2174,LOMA LINDA UNIVERSITY HEART AND SURGICAL HOSPITAL,26780 Barton Rd,Redlands,92373,71,San Bernardino,Hospital,General Acute Care Hospital,-117.221174,34.0482716,-13049000.07,4035284.901
2175,St. Mary Medical Center-Victorville Campus,Bear Valley Rd And Main Street,Victorville,92393,71,San Bernardino,Hospital,General Acute Care Hospital,-117.309644,34.500055,-13058848.5,4096145.795
2176,BARSTOW COMMUNITY HOSPITAL,820 E Mountain View St,Barstow,92311,71,San Bernardino,Hospital,General Acute Care Hospital,-117.0168841,34.8935263,-13026258.62,4149420.505
2177,TOTALLY KIDS REHABILITATION HOSPITAL,1720 Mountain View Ave,Loma Linda,92354,71,San Bernardino,Hospital,General Acute Care Hospital,-117.24371,34.06971,-13051508.76,4038165.556
2178,LOMA LINDA UNIVERSITY CHILDREN'S HOSPITAL,11234 Anderson St,Loma Linda,92354,71,San Bernardino,Hospital,General Acute Care Hospital,-117.26115,34.04915,-13053450.18,4035402.917
2179,ALVARADO HOSPITAL MEDICAL CENTER,6655 Alvarado Rd,San Diego,92120,73,San Diego,Hospital,General Acute Care Hospital,-117.05683,32.77708,-13030705.39,3865751.669
2180,SCRIPPS MERCY HOSPITAL - CHULA VISTA,435 H St,Chula Vista,91910,73,San Diego,Hospital,General Acute Care Hospital,-117.08282,32.63289,-13033598.59,3846676.383
2181,RADY CHILDREN'S HOSPITAL - SAN DIEGO,3020 Childrens Way,San Diego,92123,73,San Diego,Hospital,General Acute Care Hospital,-117.15077,32.79678,-13041162.74,3868360.233
2182,SHARP CORONADO HOSPITAL AND HEALTHCARE CENTER,250 Prospect Pl,Coronado,92118,73,San Diego,Hospital,General Acute Care Hospital,-117.16808,32.69427,-13043089.68,3854792.743
2183,SHARP CABRILLO HOSPITAL,3475 Kenyon St,San Diego,92110,73,San Diego,Hospital,General Acute Care Hospital,-117.21486,32.74937,-13048297.21,3862083.445
2184,SHARP MEMORIAL HOSPITAL,7901 Frost St,San Diego,92123,73,San Diego,Hospital,General Acute Care Hospital,-117.15531,32.80016,-13041668.13,3868807.852
2185,SHARP MARY BIRCH HOSPITAL FOR WOMEN AND NEWBORNS,3003 Health Center Dr,San Diego,92123,73,San Diego,Hospital,General Acute Care Hospital,-117.1549,32.8007,-13041622.49,3868879.366
2186,SCRIPPS HOSPITAL - EAST COUNTY,1688 E Main St,El Cajon,92021,73,San Diego,Hospital,General Acute Care Hospital,-116.91898,32.81182,-13015360,3870352.133
2187,FALLBROOK HOSPITAL DISTRICT,624 E Elder St,Fallbrook,92028,73,San Diego,Hospital,General Acute Care Hospital,-117.24509,33.38026,-13051662.39,3945885.925
2188,GROSSMONT HOSPITAL,5555 Grossmont Center Dr,La Mesa,91942,73,San Diego,Hospital,General Acute Care Hospital,-117.00924,32.77963,-13025407.7,3866089.293
2189,KINDRED HOSPITAL - SAN DIEGO,1940 El Cajon Blvd,San Diego,92104,73,San Diego,Hospital,General Acute Care Hospital,-117.14449,32.75542,-13040463.66,3862884.24
2190,KAISER FOUNDATION HOSPITAL - SAN DIEGO,4647 Zion Ave,San Diego,92120,73,San Diego,Hospital,General Acute Care Hospital,-117.09447,32.79287,-13034895.46,3867842.446
2191,SCRIPPS MERCY HOSPITAL,4077 5Th Ave,San Diego,92103,73,San Diego,Hospital,General Acute Care Hospital,-117.1609,32.75128,-13042290.41,3862336.252
2192,PALOMAR HEALTH DOWNTOWN CAMPUS,555 E Valley Pkwy,Escondido,92025,73,San Diego,Hospital,General Acute Care Hospital,-117.07585,33.12622,-13032822.69,3912068.923
2193,PARADISE VALLEY HOSPITAL,2400 E 4Th St,National City,91950,73,San Diego,Hospital,General Acute Care Hospital,-117.0830382,32.6863293,-13033622.88,3853742.419
2194,SCRIPPS MEMORIAL HOSPITAL - LA JOLLA,9888 Genesee Ave,La Jolla,92037,73,San Diego,Hospital,General Acute Care Hospital,-117.22279,32.88506,-13049179.97,3880056.882
2195,PARADISE VALLEY HSP D/P APH BAYVIEW BEH HLTH,330 Moss St,Chula Vista,91911,73,San Diego,Hospital,General Acute Care Hospital,-117.0717,32.61669,-13032360.71,3844535.164
2196,TRI-CITY MEDICAL CENTER,4002 Vista Way,Oceanside,92056,73,San Diego,Hospital,General Acute Care Hospital,-117.29027,33.18394,-13056691.81,3919743.806
2197,UNIVERSITY OF CALIF-SAN DIEGO MEDICAL CENTER,200 W Arbor Dr,San Diego,92103,73,San Diego,Hospital,General Acute Care Hospital,-117.16498,32.75387,-13042744.59,3862679.073
2198,PROMISE HOSPITAL OF SAN DIEGO,5550 University Ave,San Diego,92105,73,San Diego,Hospital,General Acute Care Hospital,-117.07612,32.74786,-13032852.75,3861883.584
2199,SHARP CHULA VISTA MEDICAL CENTER,751 Medical Center Ct,Chula Vista,91911,73,San Diego,Hospital,General Acute Care Hospital,-117.02488,32.61909,-13027148.74,3844852.357
2200,POMERADO HOSPITAL,15615 Pomerado Rd,Poway,92064,73,San Diego,Hospital,General Acute Care Hospital,-117.05784,32.99563,-13030817.82,3894723.292
2201,SCRIPPS GREEN HOSPITAL,10666 N Torrey Pines Rd,La Jolla,92037,73,San Diego,Hospital,General Acute Care Hospital,-117.2419,32.89654,-13051307.29,3881578.779
2202,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS,354 Santa Fe Dr,Encinitas,92024,73,San Diego,Hospital,General Acute Care Hospital,-117.28495,33.0363,-13056099.59,3900122.533
2203,RADY CHILDREN HOSPITAL - SAN DIEGO D/P APH,6535 Alvarado Rd,San Diego,92120,73,San Diego,Hospital,General Acute Care Hospital,-117.05841,32.77748,-13030881.28,3865804.629
2204,ALVARADO HOSPITAL MEDICAL CENTER,6645 Alvarado Rd,San Diego,92120,73,San Diego,Hospital,General Acute Care Hospital,-117.05696,32.7771,-13030719.86,3865754.317
2205,VIBRA HOSPITAL OF SAN DIEGO,555 Washington St,San Diego,92103,73,San Diego,Hospital,General Acute Care Hospital,-117.16001,32.74986,-13042191.34,3862148.3
2206,"UCSD-La Jolla, John M/Sally B Thornton Hosp & Sulpizo Cardio",9300 Campus Point Dr,La Jolla,92037,73,San Diego,Hospital,General Acute Care Hospital,-117.22331,32.87799,-13049237.86,3879119.715
2207,PALOMAR MEDICAL CENTER,2185 W Citracado Pky,Escondido,92029,73,San Diego,Hospital,General Acute Care Hospital,-117.11974,33.12145,-13037708.5,3911434.894
2208,Kaiser - San Diego Central,5201 Ruffin Rd,San Diego,92123,73,San Diego,Hospital,General Acute Care Hospital,-117.1266823,32.8300409,-13038481.31,3872765.767
2209,CALIFORNIA PACIFIC MED CTR-CALIFORNIA WEST,3700 California St,San Francisco,94118,75,San Francisco,Hospital,General Acute Care Hospital,-122.45599,37.78611,-13631736.99,4549253.535
2210,CALIFORNIA PACIFIC MED CTR-CALIFORNIA EAST,3698 California St,San Francisco,94118,75,San Francisco,Hospital,General Acute Care Hospital,-122.45464,37.78629,-13631586.7,4549278.889
2211,KAISER FOUNDATION HOSPITAL - SAN FRANCISCO,2425 Geary Blvd,San Francisco,94115,75,San Francisco,Hospital,General Acute Care Hospital,-122.44289,37.78274,-13630278.7,4548778.859
2212,LAGUNA HONDA HOSPITAL AND REHABILITATION CENTER,375 Laguna Honda Blvd,San Francisco,94116,75,San Francisco,Hospital,General Acute Care Hospital,-122.45871,37.74761,-13632039.77,4543831.968
2213,UCSF MEDICAL CENTER AT MOUNT ZION,1600 Divisadero St,San Francisco,94115,75,San Francisco,Hospital,General Acute Care Hospital,-122.43959,37.78436,-13629911.35,4549007.039
2214,CALIFORNIA PACIFIC MED CTR-PACIFIC CAMPUS,2333 Buchanan St,San Francisco,94115,75,San Francisco,Hospital,General Acute Care Hospital,-122.43102,37.79149,-13628957.34,4550011.371
2215,CALIFORNIA PACIFIC MED CTR-DAVIES CAMPUS,601 Duboce Ave,San Francisco,94117,75,San Francisco,Hospital,General Acute Care Hospital,-122.43465,37.7691,-13629361.43,4546857.84
2216,SAN FRANCISCO GENERAL HOSPITAL,1001 Potrero Ave,San Francisco,94110,75,San Francisco,Hospital,General Acute Care Hospital,-122.40637,37.75657,-13626213.31,4545093.462
2217,ST. FRANCIS MEMORIAL HOSPITAL,900 Hyde St,San Francisco,94109,75,San Francisco,Hospital,General Acute Care Hospital,-122.41695,37.78917,-13627391.07,4549684.565
2218,CALIFORNIA PACIFIC MEDICAL CENTER - ST. LUKE'S CAMPUS,3555 Cesar Chavez,San Francisco,94110,75,San Francisco,Hospital,General Acute Care Hospital,-122.42052,37.74799,-13627788.48,4543885.465
2219,"ST. MARY'S MEDICAL CENTER, SAN FRANCISCO",450 Stanyan St,San Francisco,94117,75,San Francisco,Hospital,General Acute Care Hospital,-122.45441,37.77408,-13631561.1,4547559.168
2220,UCSF MEDICAL CENTER,505 Parnassus Ave,San Francisco,94143,75,San Francisco,Hospital,General Acute Care Hospital,-122.4576564,37.7635148,-13631922.49,4546071.339
2221,CHINESE HOSPITAL,845 Jackson St,San Francisco,94133,75,San Francisco,Hospital,General Acute Care Hospital,-122.40926,37.79565,-13626535.03,4550597.393
2222,CALIFORNIA PACIFIC MED CTR-CATHEDERAL HILL CAMPUS,1101 Van Ness Ave,San Francisco,94109,75,San Francisco,Hospital,General Acute Care Hospital,-122.42158,37.78569,-13627906.48,4549194.375
2223,UCSF MEDICAL CENTER AT MISSION BAY,4Th St,San Francisco,94158,75,San Francisco,Hospital,General Acute Care Hospital,-122.39129,37.77189,-13624534.62,4547250.746
2224,CALIFORNIA PACIFIC MEDICAL CTR-ST. LUKE'S HOSPITAL,3555 Cesar Chavez,San Francisco,94110,75,San Francisco,Hospital,General Acute Care Hospital,-122.420457,37.748078,-13627781.47,4543897.854
2225,DAMERON HOSPITAL,525 W Acacia St,Stockton,95203,77,San Joaquin,Hospital,General Acute Care Hospital,-121.30061,37.9613,-13503120.69,4573959.525
2226,LODI MEMORIAL HOSPITAL - WEST,800 S Lower Sacramento Rd,Lodi,95242,77,San Joaquin,Hospital,General Acute Care Hospital,-121.3063,38.11916,-13503754.1,4596272.106
2227,LODI MEMORIAL HOSPITAL,975 S Fairmont Ave,Lodi,95240,77,San Joaquin,Hospital,General Acute Care Hospital,-121.2859,38.12146,-13501483.18,4596597.553
2228,SAN JOAQUIN GENERAL HOSPITAL,500 W Hospital Rd,French Camp,95231,77,San Joaquin,Hospital,General Acute Care Hospital,-121.28918,37.88594,-13501848.31,4563324.751
2229,ST. JOSEPH'S MEDICAL CENTER OF STOCKTON,1800 N California St,Stockton,95204,77,San Joaquin,Hospital,General Acute Care Hospital,-121.2891,37.97075,-13501839.4,4575293.874
2230,SUTTER TRACY COMMUNITY HOSPITAL,1420 N Tracy Blvd,Tracy,95376,77,San Joaquin,Hospital,General Acute Care Hospital,-121.43482,37.74366,-13518060.88,4543275.878
2231,DOCTORS HOSPITAL OF MANTECA,1205 E North St,Manteca,95336,77,San Joaquin,Hospital,General Acute Care Hospital,-121.19818,37.80118,-13491718.24,4551376.448
2232,KAISER FOUNDATION HOSPITAL - MANTECA,1777 W Yosemite Ave,Manteca,95337,77,San Joaquin,Hospital,General Acute Care Hospital,-121.24614,37.79736,-13497057.12,4550838.28
2233,"MARIAN REGIONAL MEDICAL CENTER, ARROYO GRANDE",345 S Halcyon Rd,Arroyo Grande,93420,79,San Luis Obispo,Hospital,General Acute Care Hospital,-120.59147,35.11369,-13424179.63,4179341.252
2234,FRENCH HOSPITAL MEDICAL CENTER,1911 Johnson Ave,San Luis Obispo,93401,79,San Luis Obispo,Hospital,General Acute Care Hospital,-120.64977,35.27801,-13430669.55,4201725.402
2235,SAN LUIS OBISPO GENERAL HOSPITAL,2180 Johnson Ave,San Luis Obispo,93401,79,San Luis Obispo,Hospital,General Acute Care Hospital,-120.64648,35.27458,-13430303.31,4201257.695
2236,SIERRA VISTA REGIONAL MEDICAL CENTER,1010 Murray St,San Luis Obispo,93405,79,San Luis Obispo,Hospital,General Acute Care Hospital,-120.66576,35.29105,-13432449.55,4203503.692
2237,TWIN CITIES COMMUNITY HOSPITAL,1100 Las Tablas Rd,Templeton,93465,79,San Luis Obispo,Hospital,General Acute Care Hospital,-120.71967,35.5543,-13438450.78,4239465.108
2238,MILLS  HEALTH CENTER,100 S San Mateo Dr,San Mateo,94401,81,San Mateo,Hospital,General Acute Care Hospital,-122.32632,37.56649,-13617302.19,4518364.407
2239,SAN MATEO MEDICAL CENTER,222 W 39Th Ave,San Mateo,94403,81,San Mateo,Hospital,General Acute Care Hospital,-122.29951,37.53017,-13614317.72,4513264.858
2240,KAISER FOUNDATION HOSPITAL - REDWOOD CITY,1150 Veterans Blvd,Redwood City,94063,81,San Mateo,Hospital,General Acute Care Hospital,-122.2232,37.48948,-13605822.93,4507554.684
2241,KAISER FOUNDATION HOSPITAL - SOUTH SAN FRANCISCO,1200 El Camino Real,South San Francisco,94080,81,San Mateo,Hospital,General Acute Care Hospital,-122.43837,37.65806,-13629775.54,4531232.44
2242,SETON MEDICAL CENTER,1900 Sullivan Ave,Daly City,94015,81,San Mateo,Hospital,General Acute Care Hospital,-122.47283,37.68172,-13633611.61,4534559.882
2243,SETON COASTSIDE,600 Marine Blvd,Moss Beach,94038,81,San Mateo,Hospital,General Acute Care Hospital,-122.50882,37.52439,-13637618,4512453.543
2244,MILLS-PENINSULA MEDICAL CENTER,1501 Trousdale Dr,Burlingame,94010,81,San Mateo,Hospital,General Acute Care Hospital,-122.3832465,37.5944692,-13623639.22,4522294.552
2245,SEQUOIA HOSPITAL,170 Alameda,Redwood City,94062,81,San Mateo,Hospital,General Acute Care Hospital,-122.25377,37.48129,-13609225.97,4506405.728
2246,MENLO PARK SURGICAL HOSPITAL,570 Willow Rd,Menlo Park,94025,81,San Mateo,Hospital,General Acute Care Hospital,-122.16212,37.45797,-13599023.54,4503134.908
2247,PALO ALTO MEDICAL FOUNDATION - SAN CARLOS,301 Industrial Road,San Carlos,94070,81,San Mateo,Hospital,General Acute Care Hospital,-122.2618169,37.51531803,-13610121.74,4511180.267
2248,KAISER FOUNDATION HOSPITAL - REDWOOD CITY,1100 Veterans Blvd,Redwood City,94063,81,San Mateo,Hospital,General Acute Care Hospital,-122.22463,37.48967,-13605982.12,4507581.34
2249,MILLS HEALTH CENTER D/P APH,100 S San Mateo Dr,San Mateo,94401,81,San Mateo,Hospital,General Acute Care Hospital,-122.32562,37.56585,-13617224.27,4518274.525
2250,GOLETA VALLEY COTTAGE HOSPITAL,351 S Patterson Ave,Santa Barbara,93111,83,Santa Barbara,Hospital,General Acute Care Hospital,-119.80929,34.43336,-13337107.77,4087140.531
2251,LOMPOC VALLEY MEDICAL CENTER,1515 E Ocean Ave,Lompoc,93436,83,Santa Barbara,Hospital,General Acute Care Hospital,-120.4396497,34.639252,-13407279.08,4114963.706
2252,MARIAN REGIONAL MEDICAL CENTER,1400 E Church St,Santa Maria,93454,83,Santa Barbara,Hospital,General Acute Care Hospital,-120.41338,34.95198,-13404354.75,4157356.671
2253,SANTA BARBARA COTTAGE CARE CENTER,2415 De La Vina St,Santa Barbara,93105,83,Santa Barbara,Hospital,General Acute Care Hospital,-119.72206,34.4327,-13327397.37,4087051.451
2254,SANTA BARBARA COTTAGE HOSPITAL,400 W Pueblo St,Santa Barbara,93105,83,Santa Barbara,Hospital,General Acute Care Hospital,-119.72318,34.42943,-13327522.05,4086610.118
2255,SANTA YNEZ VALLEY COTTAGE HOSPITAL,2050 Viborg Rd,Solvang,93463,83,Santa Barbara,Hospital,General Acute Care Hospital,-120.126198,34.602458,-13372385.8,4109986.499
2256,ST. FRANCIS MEDICAL CENTER OF SANTA BARBARA,601 E Micheltorena St,Santa Barbara,93103,83,Santa Barbara,Hospital,General Acute Care Hospital,-119.70157,34.43262,-13325116.44,4087040.654
2257,"REHABILITATION INSTITUTE AT SANTA BARBARA, THE",427 Camino Del Remedio,Santa Barbara,93110,83,Santa Barbara,Hospital,General Acute Care Hospital,-119.77752,34.44895,-13333571.15,4089244.877
2258,COTTAGE REHABILITATION HOSPITAL,2415 De La Vina St,Santa Barbara,93105,83,Santa Barbara,Hospital,General Acute Care Hospital,-119.72248,34.43306,-13327444.13,4087100.04
2259,REGIONAL MEDICAL OF SAN JOSE,225 N Jackson Ave,San Jose,95116,85,Santa Clara,Hospital,General Acute Care Hospital,-121.84837,37.36332,-13564097.05,4489869.933
2260,EL CAMINO HOSPITAL LOS GATOS,815 Pollard Rd,Los Gatos,95032,85,Santa Clara,Hospital,General Acute Care Hospital,-121.97057,37.26277,-13577700.29,4475796.406
2261,EL CAMINO HOSPITAL,2500 Grant Rd,Mountain View,94040,85,Santa Clara,Hospital,General Acute Care Hospital,-122.07801,37.36779,-13589660.46,4490496.018
2262,GOOD SAMARITAN HOSPITAL-SAN JOSE,2425 Samaritan Dr,San Jose,95124,85,Santa Clara,Hospital,General Acute Care Hospital,-121.9449,37.25116,-13574842.72,4474172.618
2263,KAISER FND HOSP - SANTA CLARA,900 Kiely Blvd,Santa Clara,95051,85,Santa Clara,Hospital,General Acute Care Hospital,-121.97774,37.34189,-13578498.45,4486868.895
2264,O'CONNOR HOSPITAL,2105 Forest Ave,San Jose,95128,85,Santa Clara,Hospital,General Acute Care Hospital,-121.93727,37.32714,-13573993.35,4484803.814
2265,SAN JOSE MEDICAL CENTER,675 E Santa Clara St,San Jose,95112,85,Santa Clara,Hospital,General Acute Care Hospital,-121.87672,37.34283,-13567252.96,4487000.513
2266,SANTA CLARA VALLEY MEDICAL CENTER,751 S Bascom Ave,San Jose,95128,85,Santa Clara,Hospital,General Acute Care Hospital,-121.93202,37.31346,-13573408.93,4482888.902
2267,STANFORD HOSPITAL,300 Pasteur Dr,Palo Alto,94305,85,Santa Clara,Hospital,General Acute Care Hospital,-122.17827,37.43342,-13600821.35,4499692.674
2268,MISSION OAKS HOSPITAL,15891 Los Gatos Almaden Rd,Los Gatos,95032,85,Santa Clara,Hospital,General Acute Care Hospital,-121.94622,37.24364,-13574989.66,4473120.995
2269,AGNEWS STATE HOSPITAL,3500 Zanker Rd,San Jose,95134,85,Santa Clara,Hospital,General Acute Care Hospital,-121.93708,37.41296,-13573972.2,4496824.771
2270,KAISER FOUNDATION HOSPITAL - SAN JOSE,250 Hospital Pkwy,San Jose,95119,85,Santa Clara,Hospital,General Acute Care Hospital,-121.80269,37.23924,-13559011.98,4472505.731
2271,LUCILE SALTER PACKARD CHILDREN'S HOSP. AT STANFORD,725 Welch Rd,Palo Alto,94304,85,Santa Clara,Hospital,General Acute Care Hospital,-122.17282,37.43677,-13600214.65,4500162.321
2272,CHILDRENS RECOVERY CENTER OF NORTHERN CALIFORNIA,3777 S Bascom Ave,Campbell,95008,85,Santa Clara,Hospital,General Acute Care Hospital,-121.94843,37.25821,-13575235.68,4475158.609
2273,ST. LOUISE REGIONAL HOSPITAL,9400 N Name Uno,Gilroy,95020,85,Santa Clara,Hospital,General Acute Care Hospital,-121.57411,37.03731,-13533566.58,4444307.902
2274,KAISER FOUNDATION HOSPITAL - SANTA CLARA,700 Lawrence Expy,Santa Clara,95051,85,Santa Clara,Hospital,General Acute Care Hospital,-121.995774,37.334597,-13580505.99,4485847.785
2275,CALIFORNIA CENTER FOR HEALTH CARE,5815 Silver Creek Valley Rd,San Jose,95138,85,Santa Clara,Hospital,General Acute Care Hospital,-121.779154,37.273753,-13556391.96,4477332.73
2276,DOMINICAN HOSPITAL,1555 Soquel Dr,Santa Cruz,95065,87,Santa Cruz,Hospital,General Acute Care Hospital,-121.98489,36.98806,-13579294.39,4437441.946
2277,DOMINICAN HOSPITAL-SANTA CRUZ/FREDERICK,610 Frederick St,Santa Cruz,95062,87,Santa Cruz,Hospital,General Acute Care Hospital,-122.00418,36.97874,-13581441.74,4436143.142
2278,SUTTER MATERNITY AND SURGERY CENTER OF SANTA CRUZ,2900 Chanticleer Ave,Santa Cruz,95065,87,Santa Cruz,Hospital,General Acute Care Hospital,-121.97828,36.9878,-13578558.57,4437405.711
2279,WATSONVILLE COMMUNITY HOSPITAL,75 Neilson St,Watsonville,95076,87,Santa Cruz,Hospital,General Acute Care Hospital,-121.79173,36.92839,-13557791.92,4429129.281
2280,MAYERS MEMORIAL HOSPITAL,43563 Ca 299 E,Fall River Mills,96028,89,Shasta,Hospital,General Acute Care Hospital,-121.42442,41.02423,-13516903.11,5015915.454
